"start_date","portfolio_value","returns","algo_volatility","beta","sharpe","alpha","gross_leverage","benchmark_period_return","max_drawdown"
"2021-03-15",9741.332999999991,-0.025866700000000856,0,0,0,0,0.9947837734322407,0.005963558848906425,0
"2021-03-16",9748.406999999988,0.0007261839832389358,0.2985043823745348,-3.68073752523648,-10.611921315572072,-0.9869341005404774,1.974301031953223,0.004694716540628585,0
"2021-03-17",9608.422999999984,-0.014359679484043309,0.21171066010637352,-3.6253277291132977,-15.672410734539822,-0.8476573190446391,1.9540926747292489,0.008120590772978886,-0.0143596795
"2021-03-18",10416.356999999993,0.08408601494751113,0.7910379456086839,-5.420742379779598,3.550912621493888,0.6104360201277282,2.0018323104709275,-0.006547226310713805,0
"2021-03-19",10921.698999999995,0.04851427423234464,0.7346305270953263,-5.618913490026444,6.387217177016764,1.4223883427750545,0.9906791974398859,-0.011622595543825498,0
